price,year,home_size,parcel_size,beds,age,pool,cbd_dist,x_coord,y_coord
139.069,2003,1873,9858,3,9,0,14387.11,489129.6,1542947
187.405,2004,1844,13000,3,39,0,3328.65,535051.3,1542020
138.659,2003,1561,2906,3,0,0,23182.13,609133.1,1514709
512.146,2000,3992,43573,4,8,1,17531.27,479351.1,1515870
148.918,2004,1432,11299,3,0,0,11356.51,571770.3,1536104
200.446,2002,2505,30864,4,13,0,11761.54,502126,1551593
120.579,2004,1678,16987,4,39,0,8286.5,529700.9,1504391
90.87,2001,1350,17322,3,31,0,7512.64,529590,1507006
236.5,2002,2198,11552,4,0,0,13960.34,570248.9,1502026
58.706,2002,932,9417,3,47,0,8356.25,507594.9,1527932
193.527,2004,2108,7986,4,0,0,20195.35,598990.9,1547749
211.361,2005,1873,6881,3,6,0,10048.07,536301.9,1498153
178.573,2003,2112,9183,4,13,1,18155.66,529118.5,1471787
134.068,2002,1699,9133,4,36,0,5625.38,551596.8,1523355
57.519,2003,1158,25018,3,5,0,5359.2,517364.3,1529076
108.341,2004,1174,1629,2,16,0,16800.21,524169,1477002
96.79,2000,879,7111,2,45,0,4521.61,526888.3,1543629
328.364,2003,3193,19093,4,0,0,11016.18,570147.3,1523333
77.723,2002,1094,8258,3,32,0,9827.94,507606.5,1548400
228.45,2005,1858,6601,4,5,0,20192.43,528324.4,1465148
124.532,2002,1731,13914,3,16,0,12253.87,504638.9,1557659
124.491,2002,1884,9975,4,12,0,11398.27,507605.7,1556747
105.501,2003,953,7501,2,25,0,5493.63,538621.9,1548726
386.209,2003,2458,12864,4,43,1,2275.26,538022.1,1524344
142.022,2003,1470,4739,4,0,0,14899.03,579473.4,1511134
173.39,2000,1923,4598,3,0,0,17691.31,573234.8,1487546
172.9,2002,1397,8758,3,49,1,4560.8,545845.9,1541239
138.249,2002,2215,7061,3,0,0,24417.97,614499,1539820
89.941,2005,1086,7005,1,24,0,8944.21,505638.8,1528067
91.537,2001,1112,6202,3,21,0,8130.73,521164.6,1508181
106.093,2000,1246,3240,3,0,0,20548.29,535744.9,1463665
98.008,2002,1216,5061,3,17,0,17223.57,591363.1,1530908
238.516,2002,2084,56730,3,18,0,13646.35,496612.4,1507757
151.295,2004,1704,5761,3,0,0,21174.92,604285.8,1533619
160.792,2001,1928,7499,4,0,0,11382.38,516627.5,1563716
46.419,2004,720,8156,2,51,0,20315.76,468273,1534960
197.115,2003,2373,10587,3,0,0,22076.84,485151.3,1583837
106.175,2000,2376,11538,4,34,0,9119.39,506657.8,1541188
89.642,2001,1542,9521,3,12,0,28064.93,485970.6,1609174
94.548,2000,1374,14185,3,19,0,9484.02,513476.1,1553738
245.222,2003,1770,14467,4,15,0,5249.28,530239.4,1514494
118.732,2000,2200,17516,4,0,0,21744.23,603181.1,1551634
116.922,2004,1490,12689,3,50,0,6106.63,554695.3,1528397
208.905,2002,2705,6788,5,0,0,12788.36,569339.3,1507203
332.029,2004,2639,14153,4,5,1,17992.46,494504.9,1487966
110.463,2000,1469,8256,3,12,0,18026.68,512891.9,1476155
256.753,2004,2626,5750,4,0,0,22975.05,609818.3,1523139
164.23,2004,1856,6667,4,8,0,15184.95,584640,1532902
252.592,2003,2650,8524,4,0,0,14231.19,570552.5,1501001
69.08,2003,1296,16729,3,42,0,28491.11,489651,1612962
183.737,2004,1719,6091,4,10,1,20832.36,517335.4,1465005
117.747,2003,1396,8400,3,23,0,9773.05,564337.5,1518512
84.188,2001,1440,11193,3,42,1,8386.56,508217.8,1538101
160.977,2002,1792,5750,5,0,0,21121.71,603552.5,1521964
159.833,2001,1783,5777,3,1,0,18812.96,517974,1471702
247.083,2000,2824,28899,5,0,1,25751.96,490455.9,1603024
103.432,2005,2010,10128,5,53,0,4704.55,527684.4,1517414
107.243,2001,1759,13559,3,18,0,13030.29,572373.8,1551586
151.447,2003,792,7179,2,36,0,3273.26,532256.8,1541526
99.229,2000,720,9020,2,30,0,2355.24,542300.4,1529088
174.561,2003,1944,11595,3,24,0,14313.63,497209.5,1502972
146.683,2004,836,9174,2,34,0,1973.98,529336.4,1534521
255.767,2000,3446,10472,4,2,0,20482.88,527161.6,1464313
208.885,2004,1228,12496,2,29,0,3100.01,544182.1,1527086
114.021,2004,1240,11607,3,22,0,20145.21,599342.8,1545596
240.811,2002,2382,11605,4,9,1,8556.34,548878.8,1506779
186.315,2002,2512,9020,4,0,0,16825.62,588185.1,1516840
92.964,2002,1032,10133,2,42,0,3814.53,538714.8,1519194
133.912,2003,2135,5500,4,3,0,20764.63,489959.9,1582384
154.354,2004,1913,7658,4,9,0,13683.59,578111.1,1519093
97.061,2004,1057,7376,3,17,0,20772.63,490312.3,1582725
59.573,2000,1192,7862,4,30,0,7534.01,510523.8,1535602
191.546,2004,2014,13440,4,0,0,16187.03,481743.6,1529245
72.402,2002,770,10668,2,20,0,10718.92,515972.5,1560785
113.979,2002,1459,4500,3,14,0,15104.97,579983.1,1551575
157.871,2004,1948,7076,3,0,0,25729.14,618744.6,1540586
233.113,2004,2315,15322,4,5,1,23992.21,481116.4,1588668
107.359,2004,1115,7486,2,1,0,16431.36,483047.9,1546133
127.771,2000,1860,9713,3,13,0,17472.81,505670.6,1580472
142.238,2003,1465,5650,4,0,0,14669.87,578607.9,1511046
317.279,2004,2267,11932,3,19,0,7161.36,550584.6,1548538
109.152,2000,1307,10088,3,6,1,18662.69,475699.2,1547046
161.647,2000,1796,9004,2,13,0,13318.16,501345.4,1503011
153.26,2000,1737,6752,3,0,1,21902.96,510200.6,1463566
133.459,2000,1810,5337,4,0,0,18704.18,596084,1535222
190.572,2000,2523,11270,4,7,0,21112.27,516275.8,1464340
145.655,2002,2250,5400,4,0,1,21411.67,600996.2,1554784
332.861,2002,2988,9594,5,0,1,15668.7,584849.6,1519135
184.656,2004,1830,21851,3,24,0,14529.02,508212.4,1570656
297.476,2003,3195,10625,5,0,1,20727.87,467095.6,1524854
157.828,2000,2478,15684,4,16,0,19506.74,504573,1587513
305.013,2000,2481,11220,4,0,0,17320.32,494347.7,1491198
172.202,2003,1745,9264,4,40,0,8505.19,556069.2,1549218
217.989,2003,2976,13688,5,0,0,21522.69,535783.6,1460467
80.947,2005,1480,7526,2,26,0,6864.86,514452.3,1540702
124.023,2004,1225,13639,2,20,0,17651.21,522528.2,1474490
63.849,2004,1029,9584,3,52,0,12182.69,507933.2,1560676
746.432,2000,3196,10030,4,9,0,7573.83,548554.6,1551826
302.17,2004,1959,8678,4,0,1,9575.58,506768.7,1516967
205.109,2004,2023,9489,4,0,0,23387.19,611177.4,1523131
47.515,2000,1632,13416,2,41,0,18437.7,481566.8,1559803
468.201,2002,2131,20286,3,32,1,3324.61,539716.4,1540857
1124.076,2004,4176,14963,4,0,1,5694.37,547898.4,1544464
110.915,2001,1316,9456,3,11,1,21438.54,484990,1580754
75.557,2001,1120,14967,3,31,0,10225.99,505440.9,1547292
143.76,2004,1140,3570,3,44,0,598.23,535595.1,1532908
402.79,2002,3635,22068,5,0,0,20857.29,470348.6,1508139
200.531,2004,2782,5568,5,0,0,21794.34,606198.3,1526226
117.077,2004,1792,10687,3,38,0,7173.45,513527.8,1541108
215.09,2004,2450,6354,4,0,0,22101.57,464858.9,1512001
59.453,2004,1108,6846,2,47,0,7732.64,523126.4,1553613
216.777,2003,2649,14998,4,19,1,18439.51,503977.6,1583145
187.76,2003,1460,8629,3,41,0,3321.06,544237.1,1525581
279.09,2005,1532,6604,3,20,0,2258.17,541294,1534734
172.9,2002,2616,10800,4,13,1,14744.47,579744.1,1549124
131.876,2003,1466,7875,3,24,0,12142.77,571993.9,1516693
110.039,2001,1297,5920,3,0,0,12122.03,513618.5,1564751
184.845,2004,1933,29149,3,31,0,28451.93,601136.4,1465342
194.467,2004,1701,5331,4,0,0,23409.25,611164.3,1522345
78.046,2002,1037,1307,2,6,0,14706.67,487063.7,1537929
107.123,2004,1143,9240,2,45,0,8566.64,562165.1,1524494
183.513,2001,1979,9904,4,1,1,17287.96,506645.8,1580337
206.256,2003,2760,9376,4,0,0,13927.58,576827.2,1549157
310.817,2004,1783,11880,4,17,0,5055.09,546624.5,1542772
128.519,2001,1714,5002,3,4,0,19887.7,596920.6,1551242
499.689,2002,4110,16024,3,0,1,18027.51,481944.8,1504583
591.942,2005,2393,12454,4,14,0,8298.42,548900.1,1554421
133.903,2005,1312,6944,2,25,0,16729.12,510873.2,1481699
89.186,2003,1022,4878,2,15,0,12818.51,576167.9,1538944
107.254,2002,1080,7349,3,14,0,5972,529902.8,1550066
310.907,2001,2485,5419,3,0,1,15875.37,498155.7,1494095
136.081,2003,1387,2743,3,0,0,22252.91,466756.3,1504660
149.724,2001,2320,7194,4,2,0,21537.47,602271.4,1552285
119.079,2001,1993,9690,3,3,0,15996.25,506434,1575250
119.786,2000,1831,5581,4,7,0,16563.78,531402.8,1476845
229.329,2001,2395,11539,4,0,0,19965.05,600328.4,1529036
127.426,2004,1260,7920,3,6,0,13487.69,578916.6,1535149
110.336,2003,1237,5997,3,9,0,8155.49,523481.3,1506860
222.614,2002,1440,13398,4,32,0,3980.52,537526.4,1543882
164.19,2004,1414,8613,3,21,0,16255.85,512943.4,1482446
389.622,2002,3738,44549,4,1,1,36107.56,453191.1,1616988
310.214,2002,2939,14203,5,1,1,23028.26,459835.7,1521776
267.918,2000,2561,11156,4,3,1,14842.87,492343.2,1507279
63.172,2000,936,8745,2,27,0,21362.29,489654.7,1584708
127.426,2004,1490,7999,4,31,0,10335.58,502262.6,1540562
214.546,2005,1824,5956,3,3,0,9872.53,536655.7,1498748
116.83,2002,1118,5926,2,21,0,8722.83,560931.8,1519325
166.123,2001,1192,6143,2,21,0,1300.51,537338.1,1534556
163.111,2001,2141,11051,4,14,0,12486.21,499041.5,1511147
415.521,2000,2882,13771,5,0,1,17850.02,483524.9,1502829
194.499,2001,2391,14337,3,30,0,6051.12,533466.1,1511468
210.65,2003,2282,10193,4,8,1,14662.26,486758.6,1529062
175.612,2004,1940,9203,3,4,0,14320.28,492407,1551312
162.775,2002,2052,6050,4,0,0,21318.05,602080.4,1550419
204.947,2002,1645,16271,3,22,0,8586.52,549958.3,1554876
183.737,2004,2012,11109,3,2,0,12543,568582.9,1507523
164.015,2002,2092,11216,3,18,0,14944.37,486178.6,1537263
78.249,2005,1042,6937,3,35,0,17716.05,491674.8,1570056
142.952,2003,1718,5499,4,14,0,10788.86,499546.9,1528100
199.396,2004,1911,7810,4,6,1,14614.24,582640.3,1527191
108.748,2001,1420,5536,3,10,0,21369.74,540508.1,1461193
2411.553,2003,7545,56616,6,2,1,17433.39,485258.7,1502077
129.37,2002,1456,10000,3,0,0,29950.67,632363.2,1518819
125.799,2000,1828,8476,3,0,0,12155.24,499612.9,1549816
124.387,2003,1424,6632,3,1,0,19921.75,469537.6,1534399
136.68,2003,1784,5520,3,21,0,9432.61,565770,1532311
275.942,2003,3876,9718,4,0,0,21792.94,585504.3,1480616
513.519,2003,3820,15833,4,1,0,18966.42,481541,1498937
155.077,2003,1514,5060,3,10,1,15438.17,583770.3,1517958
127.238,2003,1446,7471,4,0,0,24001.41,486196.7,1593058
907.855,2001,5494,12044,5,0,1,16193.33,496884.8,1493893
143.968,2000,2141,13079,3,22,1,7074.38,518081.9,1547171
197.261,2004,2202,10079,4,0,1,22893.85,460890.5,1517761
113.956,2001,1600,12235,4,17,0,9837.77,566437.7,1537717
105.186,2004,1125,9380,3,30,0,17489.35,503510.7,1579195
325.51,2002,3059,20250,4,15,1,4228.69,536036.4,1517271
148.991,2001,1532,8161,3,33,0,3459.74,536148.7,1519819
464.029,2004,2981,12287,4,0,1,7771.7,540294.9,1506182
109.081,2003,1264,5362,3,8,0,9882.01,509836.1,1551758
155.593,2001,1819,13632,3,15,0,15030.18,490209,1510081
168.196,2000,2020,6458,3,0,0,21878.23,509539.8,1463898
159.964,2003,1985,6881,3,0,0,19336.48,544802.6,1468424
91.337,2000,1624,49731,3,41,0,7121.88,511593.4,1528629
169.088,2000,2075,6618,4,0,0,20117.84,600859,1530445
214.276,2003,2794,6600,4,0,0,21583.85,464222.6,1536726
132.554,2004,1671,8842,4,17,0,15160.89,584193.1,1537399
181.232,2001,1931,12335,4,9,1,15120.41,583486,1521310
220.393,2004,1638,12728,3,23,0,16753.48,492843.2,1495636
129.057,2002,1240,3000,2,18,0,2880.63,544148.5,1529464
222.777,2003,4052,8669,7,0,0,21096.99,604074.8,1531459
297.864,2000,2762,15869,5,1,0,19948.18,479801.3,1495639
1272.979,2002,4860,23146,4,14,1,7806.76,546030,1554143
122.797,2001,1898,8569,3,4,0,20222.18,597579.2,1552733
352.532,2004,1785,15343,3,12,0,5851.56,528382.9,1549189
149.286,2000,2852,14402,2,20,0,22720.49,484584.1,1586189
235.756,2001,3163,9003,5,1,1,16361.97,481164,1529399
149.27,2004,1703,2875,3,0,0,23557.31,611653.4,1522345
202.971,2004,1850,2553,3,14,0,15380.52,496954.4,1497736
83.355,2001,1132,6418,3,0,0,12349.73,512319.5,1497396
93.453,2001,1258,8186,4,0,0,8538.36,508743.3,1541316
151.757,2005,1431,8036,3,25,0,12706.64,545002.1,1490653
121.121,2000,1515,8247,3,0,0,12105.71,499710.4,1549678
207.682,2000,2323,6900,4,0,1,20069.13,600218.3,1523127
118.153,2000,888,6052,2,25,0,2120.35,541754.1,1530342
199.228,2003,1874,7201,4,4,1,15613.24,483668.4,1528346
111.564,2001,1434,11025,3,20,0,5116.35,533775.4,1514340
1462.402,2001,6799,25704,5,12,0,6465.95,544878,1549792
120.778,2003,1705,12598,3,36,0,7521.63,559142.6,1526786
320.822,2002,3138,9749,5,0,1,16862.18,479856.8,1524784
97.292,2000,1304,9214,3,23,0,11948.71,571197.5,1516411
224.284,2003,2740,5541,5,0,1,21592.6,605432.1,1524916
146.665,2003,2098,9640,4,0,0,11630.84,501482,1549674
94.659,2004,1051,8794,3,24,0,14391.22,581879.9,1535306
353.783,2004,3050,11491,5,4,1,20419.03,601631.5,1525682
129.434,2002,1588,12745,3,11,1,12219.27,571338.4,1514489
141.681,2002,1470,5290,3,0,0,14734.23,579371.9,1512256
175.472,2003,1920,9977,4,0,0,13517.05,574741,1511716
152.633,2003,1644,5321,3,0,0,21123.5,603696.1,1539128
192.54,2003,2716,6751,5,0,0,21112.58,529547.9,1462009
110.231,2000,1276,4958,3,0,0,8721.14,563456.7,1530749
95.914,2002,1210,6315,3,22,0,9896.94,520314.8,1560152
148.134,2001,1878,8852,3,0,0,12994.98,492967.3,1539219
151.085,2004,1542,11899,3,39,0,9720.22,541732.8,1499951
158.723,2003,1576,6890,4,0,0,14013.45,579368.3,1519603
119.703,2002,1428,2947,3,10,0,14748.29,579069.5,1550752
215,2002,2679,9471,3,7,1,20893.69,516790.4,1464943
139.573,2002,1498,6388,3,6,0,18955.43,518729.9,1471008
179.761,2004,1766,5585,3,0,0,23511.4,611591.3,1523169
147.236,2000,2168,17865,3,30,1,6498.24,537562.1,1509946
183.21,2005,1687,6167,3,13,0,18250.16,521829.1,1472631
165.384,2002,1967,7545,4,2,0,14500.4,582401.9,1529581
394.018,2004,3347,17648,4,0,1,15916.54,586075,1520932
177.398,2004,1929,5944,3,0,0,29248.18,629854.3,1517463
136.398,2003,1412,1705,3,0,0,13433.02,570057.2,1504571
75.426,2000,1554,9486,2,19,0,14982.91,515655.1,1485820
133.76,2003,1319,3816,3,4,1,20631.45,537407.7,1463435
104.947,2000,1556,11881,3,0,0,22044.18,491956.6,1589375
91.449,2001,1463,7500,3,13,0,18728.88,540479.5,1469890
254.145,2003,3735,8040,4,0,0,13806.65,490918.6,1542255
150.25,2002,1771,11328,3,19,1,6940.47,552674.1,1516932
312.928,2003,2830,65100,3,46,0,7340.88,533016.9,1507074
120.67,2004,1566,10945,3,40,0,7074.46,558052.6,1531391
331.575,2003,3508,13378,5,4,0,9856.12,548558.8,1501805
63.297,2001,1040,17503,3,20,0,19214.66,488288.8,1573643
330.193,2004,2690,8326,4,3,0,22901.09,608607.5,1516714
322.493,2003,3349,9750,4,0,1,22692.53,460956.8,1521693
151.775,2000,2307,7993,4,8,0,17584.1,592497.8,1528725
328.95,2003,1961,10838,3,11,0,3665.8,528441.5,1541288
157.847,2001,1240,10125,2,28,0,3098.11,544465.2,1527831
135.833,2004,1311,13152,3,20,0,8540,552493.9,1509331
742.205,2005,3140,8971,4,1,1,4923.16,549964.1,1536780
433.413,2002,2760,7719,4,10,0,4530.21,531273.8,1545532
239.834,2001,2746,10899,3,6,1,9808.08,547873.3,1501666
67.625,2001,1145,10660,3,42,0,21020.79,491127.1,1584474
126.626,2004,1400,4822,3,7,0,19999.75,536789,1465488
604.34,2004,3635,8699,5,24,0,794.28,536609.3,1533009
86.76,2003,1170,7498,3,32,0,12065.06,498371.8,1546546
532.838,2004,3286,34705,4,4,1,19626.63,471084.6,1521887
124.061,2003,1437,8559,3,16,0,5531,530239.8,1513537
144.471,2002,1584,6993,3,17,0,4132.3,545174.9,1539875
221.614,2003,1498,10233,3,49,0,2933.44,542421.4,1525169
110.87,2003,1190,5011,3,15,0,19203.85,496759.4,1581321
96.072,2001,1512,5440,2,21,0,16664.86,511011.4,1481866
68.427,2000,1534,7762,3,21,0,9772.53,515328.2,1556556
264.328,2002,3199,14205,5,0,1,19384.46,477934.1,1502646
87.387,2001,1680,10156,3,29,0,8677.58,506800.5,1536104
30.146,2002,760,8697,2,32,0,8414.13,507259.5,1532674
124.372,2001,1744,3942,4,15,0,16917.39,590299.9,1528546
214.987,2002,2700,7352,4,0,0,21218,604317.9,1526454
90.145,2000,1172,11000,3,0,0,10633.2,507404.6,1552669
68.206,2001,832,13487,2,61,0,3733.71,528266.8,1520754
101.191,2003,983,6324,3,14,0,11966.67,573346.7,1538805
128.728,2002,894,7000,2,22,0,5018.57,532655.3,1547423
149.367,2005,1272,4508,3,7,0,12179.26,565752.4,1505761
197.734,2001,2031,7448,3,-1,0,20022.13,528983.9,1465647
157.034,2004,1356,7500,3,25,0,5272.46,551737.5,1527385
156.956,2003,1540,13685,2,38,0,6088.56,540733.9,1512005
99.452,2004,1440,2300,3,0,0,22100.54,462309.3,1532015
82.941,2003,1287,6524,3,43,1,7590.19,512298.9,1541711
323.523,2001,3246,11046,4,0,0,12920.61,494938.6,1516733
181.608,2000,2759,12855,4,0,0,12945.09,493244.8,1539803
126.972,2003,1341,2069,3,0,0,19815.8,543520.5,1466648
168.293,2004,1602,6339,3,0,0,14053.15,577019.5,1512448
215.519,2001,2511,16597,4,2,0,25768.07,489767.1,1602657
238.424,2000,2745,13050,4,8,1,9532.39,504361.4,1524025
131.081,2001,1640,6485,3,2,0,18691.16,596110.4,1534017
368.968,2001,4093,16814,5,-1,1,8671.7,546447.6,1557081
169.609,2002,2315,11474,4,12,1,17046.38,527945.9,1475579
145.145,2002,1511,6554,3,0,0,24946.19,616482.4,1537180
153.832,2004,1705,5630,4,0,0,17302.61,574738,1490693
89.746,2001,918,7655,2,20,0,11340.46,568638.3,1515519
56.518,2003,875,11940,2,45,0,5753.9,529596.8,1512955
61.805,2000,1250,7849,3,29,0,8059.04,512876.5,1545840
265.538,2002,3210,9256,4,0,0,25045.64,616617.8,1539368
230.748,2004,2208,8880,4,2,1,20840.26,603233.2,1531083
66.409,2003,1347,8400,2,24,0,9488.5,518044.9,1557324
120.462,2002,1544,5718,3,11,0,15223.49,500538.7,1567429
485.941,2003,3572,79310,5,14,1,13814.08,496045.7,1507630
137.78,2005,1923,7806,4,1,0,21257.49,465561.3,1539361
202.905,2001,3189,43560,3,13,1,12734.02,498340.7,1551461
113.979,2003,1228,4921,3,17,0,6676.98,554803.3,1522068
133.78,2002,1822,6614,3,0,0,22076.59,488132.3,1586491
92.427,2000,1540,5078,4,0,0,8581.2,562847.9,1534015
319.259,2004,2613,16241,4,15,1,9836.38,503408.7,1523718
358.941,2004,1900,12044,5,26,1,2707.76,541597.6,1525330
141.426,2002,1972,5215,4,7,0,14699.89,580749.1,1516280
172.289,2005,1340,8967,3,18,0,13777.62,494040,1550598
134.713,2004,1341,2084,3,1,0,19938.77,542783.4,1466145
83.6,2000,1140,8401,3,13,0,11345.08,504121.7,1552145
95.502,2002,1458,15114,3,50,0,7324.49,558835.3,1529717
206.025,2004,1749,23598,3,15,1,20342.81,499390.3,1587675
90.108,2004,1074,7248,3,31,0,7455.59,510740.2,1535352
184.753,2004,2295,8434,4,0,0,12855.79,499188.7,1553676
239.719,2000,1819,10800,3,20,1,4406.63,537275.4,1545360
159.752,2001,1689,9959,3,13,0,11087.3,499110.7,1524187
216.866,2004,2268,8793,4,0,0,18819.73,577534.4,1486467
171.114,2004,1640,5634,4,3,0,18487.5,594805.1,1521865
141.696,2004,1712,11511,3,20,0,30944.46,635611.7,1518511
91.395,2000,1239,7428,4,1,0,15745.03,498817.9,1568150
231.77,2001,2956,7200,4,0,0,23309.74,458786.5,1522730
111.234,2000,1316,6935,3,0,0,18743.08,596243.1,1534729
155.215,2001,1015,5958,2,41,0,3619.12,529473.7,1541696
295.773,2003,2338,11210,4,0,0,20204.01,479192.8,1495033
115.012,2001,1212,5772,2,13,0,22739.05,482911.2,1584704
96.696,2003,988,7010,3,13,0,11039.43,514199.7,1560877
177.438,2001,3421,10849,5,0,0,19073.94,474726.4,1548577
90.873,2000,2355,10351,3,43,1,4424.18,547633.1,1524237
188.65,2001,2518,9820,5,9,1,16748.88,532177.5,1476193
98.137,2000,1650,10703,4,31,0,9884.98,503572.5,1539761
158.602,2004,2192,19503,4,0,0,24258.21,490456.3,1597205
162.989,2004,2008,6053,4,0,0,8930.07,536375.4,1501819
38.77,2002,851,8250,2,28,0,10387.93,515724.7,1502865
136.825,2004,1064,14483,2,39,0,5102.15,541858.6,1515896
455.944,2004,2417,7803,4,0,1,15900.65,496786.8,1495383
358.287,2000,3557,8933,5,2,1,17292.54,495188.9,1490490
189.795,2001,1956,12023,3,0,1,13847.29,489390.4,1530970
125.57,2002,867,7539,2,17,0,5107.28,539850.5,1547092
134.068,2002,1518,6294,3,14,0,15015.89,578427,1554087
97.292,2000,1268,10041,3,11,0,12913.02,570900.8,1508840
114.458,2004,1107,8018,3,19,0,19050.94,595880.1,1544624
131.462,2001,1856,6340,4,5,0,15150.22,584520,1533058
78.088,2004,999,10790,3,25,0,6754.39,514553.4,1540047
189.848,2002,2370,6687,4,2,1,20387.71,543934.6,1464808
78.125,2001,1038,7813,2,35,0,7527.36,511563.8,1539386
91.912,2002,960,14646,2,23,0,33196.34,450936.4,1461557
187.17,2003,2150,6368,3,0,0,13184.82,571012.5,1507366
191.744,2002,2161,8850,4,0,1,20487.59,602073.8,1531604
186.451,2000,2223,11545,4,0,0,14112.43,579800.5,1519988
169.596,2000,1792,10703,3,19,1,14605.96,495796.2,1503282
294.217,2002,2695,13582,4,0,0,16679.77,480607.2,1523621
143.816,2005,1148,5132,3,9,0,13366.88,576768.8,1543990
139.64,2004,1682,6092,4,11,0,21333.87,540446.1,1461306
144.505,2000,2960,7381,5,0,0,19417.2,529420.2,1467602
427.904,2002,3620,11923,5,0,1,20587.32,601787.3,1521997
140.467,2004,1457,6485,3,0,0,16184.14,586350.5,1544042
111.711,2004,1050,9797,3,51,0,7408.26,559149.9,1531048
224.815,2004,2740,8474,4,0,0,21337.89,585547.1,1482800
166.606,2000,3020,5911,4,5,1,20218.26,541505.2,1465078
84.152,2000,1054,4130,3,5,0,11576.13,572699.4,1534230
155.807,2001,2347,12833,4,11,1,15148.51,583897.8,1523047
132.865,2000,1771,4991,4,5,1,15273.95,581114.8,1550363
71.658,2004,1092,15723,3,64,0,19465.1,471087.2,1535238
229.866,2004,2175,13444,4,0,0,18634.54,473924.9,1525625
151.543,2004,1990,7250,4,0,0,25739.78,618782,1540556
245.749,2004,3451,5500,6,1,0,21479.11,605283.9,1533642
190.228,2004,1989,6661,3,0,0,13776.84,572598.4,1506230
100.12,2004,1072,7002,3,20,0,9116.4,504973.4,1529234
397.197,2003,2414,9986,4,0,1,2394.97,539523.2,1524788
153.58,2004,1704,7126,3,22,0,15973.04,514270.5,1482877
110.59,2001,1492,8709,3,19,0,9909.98,502482.2,1527853
187.372,2002,2357,13675,4,8,0,17035.44,590541,1526315
125.377,2003,1384,4654,3,0,0,23510.2,458475.3,1520042
90.338,2000,1070,6080,2,20,0,16248.55,510815,1483487
207.14,2003,1565,12918,4,39,0,9047.8,556677.6,1551215
158.923,2001,1995,7445,3,0,0,21123.31,603999.6,1526353
338.341,2003,2577,14996,3,19,0,7768.27,549634.6,1551858
242.998,2001,2950,13416,4,0,1,13797.25,489556.6,1530660
140.555,2004,1606,5512,3,7,0,20368.6,493593.7,1583708
175.977,2004,2201,7610,4,16,0,15518.9,582412.7,1549280
